Date,Open,High,Low,Close,Volume,Adj Close,Company
9/12/14,87.24,87.24,85.86,86.18,2582400,86.18,UnitedHealth Group Inc
9/11/14,86.76,87.12,86.2,87.08,3034500,87.08,
9/10/14,88.44,88.5,86.69,87.25,3355800,87.25,
9/9/14,88,88.85,87.49,88.56,4409400,88.18,
9/8/14,87.7,88,87.42,87.91,2298000,87.54,
9/5/14,86.95,87.8,86.74,87.75,3873500,87.38,
9/4/14,86.76,88.45,86.71,87.06,3650100,86.69,
9/3/14,86.78,87.35,86.42,86.79,2824400,86.42,
9/2/14,87.12,87.22,85.76,86.39,3726100,86.02,
8/29/14,86.75,87.23,86.35,86.68,3297500,86.31,
8/28/14,86,87,85.52,86.34,2749700,85.97,
8/27/14,85.18,86.97,84.96,86.38,5800700,86.01,
8/26/14,84.45,85.34,84.15,85.12,2267800,84.76,
8/25/14,84.39,84.75,83.95,84.24,1988100,83.88,
8/22/14,83.6,84,83.46,83.78,2089300,83.43,
8/21/14,83.61,84.1,83.59,83.77,2648500,83.42,
8/20/14,82.94,83.75,82.36,83.43,2579600,83.08,
8/19/14,82.49,83.76,82.05,83.47,3549300,83.12,
8/18/14,81.77,82.48,81.35,82.34,2795800,81.99,
8/15/14,82.21,82.28,80.81,81.47,2442700,81.13,
8/14/14,81.71,82.07,80.16,81.82,2241100,81.47,
8/13/14,80.62,81.67,80.39,81.51,3049900,81.16,
8/12/14,79.61,80.39,79.53,80.22,3206200,79.88,
8/11/14,80.39,80.65,79.76,79.87,3460000,79.53,
8/8/14,79.41,80.19,78.74,80.12,3713400,79.78,
8/7/14,81,81.09,79.16,79.26,5465400,78.92,
8/6/14,80.95,82.12,80.74,81.5,3311300,81.15,
8/5/14,81.83,82.53,80.57,80.99,4599500,80.65,
8/4/14,81.59,82.53,81.16,82.27,3197700,81.92,
8/1/14,81.14,82.07,80.56,81.49,4625100,81.14,
7/31/14,81.77,82.18,80.55,81.05,5345400,80.71,
7/30/14,84.76,84.87,81.72,82.95,7171800,82.6,
7/29/14,84.96,85.56,83.99,84.27,4897800,83.91,
7/28/14,85.03,85.9,84.6,85.75,2206900,85.39,
7/25/14,84.12,85.01,84,84.68,3362600,84.32,
7/24/14,85.45,86.33,85.29,85.68,4022400,85.32,
7/23/14,86.31,86.55,85.77,85.94,2596300,85.58,
7/22/14,85.52,86.76,85.47,86.05,4366900,85.69,
7/21/14,85.22,85.29,84.03,85.06,4025100,84.7,
7/18/14,85.47,85.78,84.43,85.52,3892100,85.16,
7/17/14,84.25,87.24,83.43,85.11,7117900,84.75,
7/16/14,84.07,84.13,83.22,83.76,3955200,83.41,
7/15/14,84.04,84.74,83.73,83.9,4356300,83.54,
