Date,Open,High,Low,Close,Volume,Adj Close,Company
9/12/14,127.49,127.56,126.61,126.95,3107300,126.95,Boeing Co
9/11/14,127.82,127.99,127.2,127.64,1988200,127.64,
9/10/14,128.47,128.47,127.48,128.22,3068200,128.22,
9/9/14,127.81,128.68,127.62,128.21,4828600,128.21,
9/8/14,125.9,128.25,125.9,127.98,6061500,127.98,
9/5/14,125.43,125.55,124.1,124.69,4913800,124.69,
9/4/14,126.38,126.75,125.26,125.46,2975300,125.46,
9/3/14,125.46,126.24,125.2,125.94,3966500,125.94,
9/2/14,125.62,126.26,124.57,125.48,4576000,125.48,
8/29/14,127.35,127.35,126.05,126.8,3032700,126.8,
8/28/14,127.34,127.75,126.72,127.11,3070300,127.11,
8/27/14,128.77,128.99,127.95,128.2,3075200,128.2,
8/26/14,128.69,129.13,128.31,128.6,2329000,128.6,
8/25/14,128.08,128.49,127.78,128.33,2307100,128.33,
8/22/14,127.33,127.8,126.96,127.46,2394700,127.46,
8/21/14,127.54,127.78,126.74,127.5,2522300,127.5,
8/20/14,125.89,127.71,125.58,127.35,4331300,127.35,
8/19/14,125.22,125.79,125.11,125.58,2988300,125.58,
8/18/14,123.58,125.24,123.57,124.98,4196900,124.98,
8/15/14,124.5,124.5,122.15,123.16,4570000,123.16,
8/14/14,122.2,124.69,122.16,124.11,4825100,124.11,
8/13/14,120.67,122.23,120.63,121.98,2645800,121.98,
8/12/14,120.51,120.94,120.01,120.47,2303500,120.47,
8/11/14,121.15,121.76,120.75,120.8,2807900,120.8,
8/8/14,119.8,120.65,119.28,120.63,4348900,120.63,
8/7/14,119,120.22,118.87,119.84,4641800,119.84,
8/6/14,119.32,119.36,117.87,118.34,6239700,118.34,
8/5/14,119.67,121.98,119.66,121.27,6097900,120.54,
8/4/14,120.8,121.19,119.77,119.93,4671100,119.21,
8/1/14,120.45,121.71,119.64,120.38,5852700,119.66,
7/31/14,121.47,122.05,120.41,120.48,5588800,119.75,
7/30/14,123.2,123.8,121.76,122.29,4042900,121.55,
7/29/14,123.31,123.63,122.2,122.32,4101900,121.58,
7/28/14,123.44,124.56,122.16,123.06,4982400,122.32,
7/25/14,124.48,124.53,122.41,123.2,6121400,122.46,
7/24/14,125.92,126.05,124,124.4,10307200,123.65,
7/23/14,127.79,128.4,126.02,126.71,12326300,125.95,
7/22/14,128.99,130.01,128.58,129.74,5102200,128.96,
7/21/14,127.3,128.42,126.77,128.3,2738700,127.53,
7/18/14,126.38,127.82,126.25,127.64,3103300,126.87,
7/17/14,127.21,128.18,125.79,125.88,5292900,125.12,
7/16/14,129.56,129.56,127.14,127.42,5260800,126.65,
7/15/14,130.31,130.31,128.34,129.1,4916100,128.32,
7/14/14,128.91,130.58,128.76,129.52,5267500,128.74,
7/11/14,127.18,128.24,126.36,128.09,3193100,127.32,
7/10/14,125.54,127.63,125.12,126.79,3936900,126.03,
7/9/14,128.31,128.32,125.91,126.79,8023900,126.03,
7/8/14,128.89,128.97,125.92,126.79,5724300,126.03,
7/7/14,128.1,129.5,127.77,129.09,3157000,128.31,
7/3/14,127.99,128.62,127.7,128.51,1997500,127.74,
7/2/14,128.15,128.5,127.34,127.62,2859000,126.85,
7/1/14,127.66,128.33,127.36,128.15,3772500,127.38,
6/30/14,127.91,127.91,126.2,127.23,5712900,126.46,
6/27/14,128.07,128.78,127.56,128.54,3687900,127.77,
6/26/14,127.41,128.44,126.36,128.02,3929100,127.25,
6/25/14,129.04,129.14,126.28,127.06,7929700,126.3,
6/24/14,130.5,131.24,129,129.15,4319800,128.37,
6/23/14,132.32,132.53,130.65,130.85,4433000,130.06,
6/20/14,133.48,134.08,132.09,132.1,8083500,131.3,
6/19/14,132.48,132.93,131.8,132.82,2794900,132.02,
6/18/14,132.61,132.67,131.03,132.48,2859000,131.68,
6/17/14,132.1,133.05,131.72,132.45,2223200,131.65,
6/16/14,132.2,133.13,131.65,132.54,2163800,131.74,
6/13/14,132.53,132.95,131.55,132.29,2376600,131.49,
6/12/14,133.86,134.17,131.64,132.19,3826100,131.39,
6/11/14,135.25,135.53,133.82,134.1,5558000,133.29,
6/10/14,137.59,137.75,136.29,137.25,2370200,136.42,
6/9/14,138.25,138.39,137.5,137.96,2585000,137.13,
6/6/14,137.39,138.25,137.12,138.25,2710900,137.42,
6/5/14,135.65,137.38,135.65,136.82,3489900,136,
6/4/14,135.54,135.55,134.59,135.33,2601900,134.52,
6/3/14,135.8,136.53,135.62,135.88,2468800,135.06,
6/2/14,135.5,136.03,134.77,135.9,2629900,135.08,
5/30/14,134.67,135.44,134.04,135.25,2760300,134.44,
5/29/14,134.71,135.2,134.43,135.14,2234100,134.33,
5/28/14,134.17,135.15,134.17,134.33,2609400,133.52,
5/27/14,133.09,134.21,132.87,134.17,3085500,133.36,
5/23/14,132,132.58,131.93,132.41,1956200,131.61,
5/22/14,131.66,132.48,131.27,131.84,2370700,131.05,
5/21/14,130.43,131.43,130.04,130.96,2476100,130.17,
5/20/14,130.94,131.6,129.07,129.58,2995800,128.8,
5/19/14,130.42,132.07,130.35,131.35,2103100,130.56,
5/16/14,131.31,131.71,130.03,130.81,2963300,130.02,
5/15/14,132.7,132.86,130.56,131.21,3596800,130.42,
5/14/14,133.8,133.97,132.69,132.99,2883900,132.19,
5/13/14,133.01,133.83,132.86,133.45,3132200,132.65,
5/12/14,131.82,132.99,131.64,132.6,3288500,131.8,
5/9/14,130.26,131.33,129.88,131.1,2543800,130.31,
5/8/14,130.17,131.27,130.17,130.57,2988700,129.78,
5/7/14,130.77,131.1,129.2,130.35,2900600,129.57,
5/6/14,131.75,131.92,130.7,130.83,4032000,129.32,
5/5/14,129,132.38,128.95,131.96,4026500,130.43,
5/2/14,128.7,130.4,128.61,129.94,3762900,128.44,
5/1/14,128.74,129.6,128.27,128.46,2804100,126.97,
4/30/14,128.05,129.5,127.8,129.02,2773000,127.53,
4/29/14,127.2,128.57,126.53,128.37,3344100,126.89,
4/28/14,128.2,128.87,125.8,127.04,4354600,125.57,
4/25/14,129.84,130,128.37,128.66,2978500,127.17,
